A!NET_NAME!NET_LOGICAL_PATH!NET_CDS_FSP_UID!NET_SHIELD_NET!NET_RELATIVE_PROPAGATION_DELAY!NET_NO_PIN_ESCAPE!NET_NET_SHORT!NET_VOLTAGE_LAYER!NET_VOLTAGE!NET_RATSNEST_SCHEDULE!NET_CLOCK_NET!NET_NET_PHYSICAL_TYPE!NET_MAX_FINAL_SETTLE!NET_NO_TEST!NET_MAX_EXPOSED_LENGTH!NET_ELECTRICAL_CONSTRAINT_SET!NET_CDS_FSP_BUS_INDEX!NET_STUB_LENGTH!NET_SHIELD_TYPE!NET_NO_RAT!NET_PROPAGATION_DELAY!NET_NO_RIPUP!NET_MIN_HOLD!NET_DIFFERENTIAL_PAIR!NET_MIN_SETUP!NET_MIN_NECK_WIDTH!NET_BUS_NAME!NET_MIN_NOISE_MARGIN!NET_MATCHED_DELAY!NET_ECL!NET_DIFFP_LENGTH_TOL!NET_DIFFP_2ND_LENGTH!NET_NET_GROUP_GRP_NAME!NET_SUBNET_NAME!NET_MIN_BOND_LENGTH!NET_MAX_OVERSHOOT!NET_TS_ALLOWED!NET_MAX_VIA_COUNT!NET_EMC_CRITICAL_NET!NET_CDS_FSP_NET!NET_PROBE_NUMBER!NET_NO_ROUTE!NET_MIN_LINE_WIDTH!NET_ECL_TEMP!NET_NO_GLOSS!NET_ROUTE_PRIORITY!NET_NET_SPACING_TYPE!NET_IMPEDANCE_RULE!
J!C:/USERS/KEVIN/DESKTOP/CARPETAS/ARCHIVOS DE LA U/CLASES/7MO SEMESTRE/ELECTRONICA 2 VICTOR/PCIE11414_KEVINFLORES/PCI11414_KEVIN FLORES/allegro/pci11414_kevin flores.brd!Tue May 12 02:39:03 2026!-100.0000!-100.0000!300.0000!200.0000!0.0001!millimeters!PCI11414_KEVIN FLORES!10.400000 mil!2!OUT OF DATE!
S!USB2_P1_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):usb2_p1_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG75!@\pci11414_kevin flores\.\pcie switch\(sch_1):prog75!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB3_RX1_P1_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):usb3_rx1_p1_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG71/TCK!@\pci11414_kevin flores\.\pcie switch\(sch_1):\prog71/tck\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB3_RX1_P1_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):usb3_rx1_p1_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB3_TX1_P1_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):usb3_tx1_p1_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG70/TMS!@\pci11414_kevin flores\.\pcie switch\(sch_1):\prog70/tms\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB3_TX1_P1_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):usb3_tx1_p1_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG69/TDO!@\pci11414_kevin flores\.\pcie switch\(sch_1):\prog69/tdo\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB3_RX2_P1_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):usb3_rx2_p1_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG68_SERIAL_SEL_STRAP/TDI!@\pci11414_kevin flores\.\pcie switch\(sch_1):\prog68_serial_sel_strap/tdi\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N17630149!@\pci11414_kevin flores\.\pcie switch\(sch_1):n17630149!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB3_RX2_P1_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):usb3_rx2_p1_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG67_SPI_PERI_CE!@\pci11414_kevin flores\.\pcie switch\(sch_1):prog67_spi_peri_ce!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB3_TX2_P1_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):usb3_tx2_p1_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG66_SPI_PERI_DI!@\pci11414_kevin flores\.\pcie switch\(sch_1):prog66_spi_peri_di!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB3_TX2_P1_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):usb3_tx2_p1_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG65_SMBUS_PERI_SDA/SPI_PERI_DO!@\pci11414_kevin flores\.\pcie switch\(sch_1):\prog65_smbus_peri_sda/spi_peri_do\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG64_SMBUS_PERI_SCL/SPI_PERI_CLK!@\pci11414_kevin flores\.\pcie switch\(sch_1):\prog64_smbus_peri_scl/spi_peri_clk\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_TX_L0_P1_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_tx_l0_p1_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_TXD3!@\pci11414_kevin flores\.\pcie switch\(sch_1):rgmii_txd3!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_TXC_L0_P1_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_txc_l0_p1_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_TXD2!@\pci11414_kevin flores\.\pcie switch\(sch_1):rgmii_txd2!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_TXC_L0_P1_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_txc_l0_p1_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_TXD1!@\pci11414_kevin flores\.\pcie switch\(sch_1):rgmii_txd1!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_RX_L0_P1_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_rx_l0_p1_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_TXD0!@\pci11414_kevin flores\.\pcie switch\(sch_1):rgmii_txd0!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!EEDO!@\pci11414_kevin flores\.\pcie switch\(sch_1):eedo!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_RX_L0_P1_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_rx_l0_p1_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_TXCTL!@\pci11414_kevin flores\.\pcie switch\(sch_1):rgmii_txctl!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LINKSTS[2]!@\pci11414_kevin flores\.\pcie switch\(sch_1):\linksts[2]\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!ASIC_TEST_EN!@\pci11414_kevin flores\.\pcie switch\(sch_1):asic_test_en!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_TXCLK!@\pci11414_kevin flores\.\pcie switch\(sch_1):rgmii_txclk!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!EECK!@\pci11414_kevin flores\.\pcie switch\(sch_1):eeck!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!CPERST_L!@\pci11414_kevin flores\.\pcie switch\(sch_1):cperst_l!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_TXC_L3_P0_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_txc_l3_p0_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SGMII_CLKP/RGMII_RXD3!@\pci11414_kevin flores\.\pcie switch\(sch_1):\sgmii_clkp/rgmii_rxd3\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!3V3_BRD!@\pci11414_kevin flores\.\pcie switch\(sch_1):\3v3_brd\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_TXC_L3_P0_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_txc_l3_p0_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SGMII_CLKM/RGMII_RXD2!@\pci11414_kevin flores\.\pcie switch\(sch_1):\sgmii_clkm/rgmii_rxd2\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LINKSTS[3]!@\pci11414_kevin flores\.\pcie switch\(sch_1):\linksts[3]\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_TXC_L2_P0_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_txc_l2_p0_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SGMII_TXM/RGMII_RXD1!@\pci11414_kevin flores\.\pcie switch\(sch_1):\sgmii_txm/rgmii_rxd1\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LINKSTS[0]!@\pci11414_kevin flores\.\pcie switch\(sch_1):\linksts[0]\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N17629115!@\pci11414_kevin flores\.\pcie switch\(sch_1):n17629115!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_TXC_L2_P0_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_txc_l2_p0_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SGMII_TXP/RGMII_RXD0!@\pci11414_kevin flores\.\pcie switch\(sch_1):\sgmii_txp/rgmii_rxd0\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!EEDI!@\pci11414_kevin flores\.\pcie switch\(sch_1):eedi!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_TXC_L1_P0_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_txc_l1_p0_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SGMII_RXP/RGMII_RXCTL!@\pci11414_kevin flores\.\pcie switch\(sch_1):\sgmii_rxp/rgmii_rxctl\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LINKSTS[4]!@\pci11414_kevin flores\.\pcie switch\(sch_1):\linksts[4]\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!CLKREQ_L[4]!@\pci11414_kevin flores\.\pcie switch\(sch_1):\clkreq_l[4]\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_TXC_L1_P0_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_txc_l1_p0_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SGMII_RXM/RGMII_RXCLK!@\pci11414_kevin flores\.\pcie switch\(sch_1):\sgmii_rxm/rgmii_rxclk\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_TXC_L0_P0_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_txc_l0_p0_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_TXC_L0_P0_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_txc_l0_p0_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!ENET_PHY_INT_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):enet_phy_int_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N16778025!@\pci11414_kevin flores\.\pcie switch\(sch_1):n16778025!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_REFCLK_IN_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_refclk_in_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!ENET_LINK/PROG50!@\pci11414_kevin flores\.\pcie switch\(sch_1):\enet_link/prog50\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SCL_I2C_18!@\pci11414_kevin flores\.\pcie switch\(sch_1):scl_i2c_18!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_REFCLK_IN_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_refclk_in_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!ENET_DUPLEX/PROG49!@\pci11414_kevin flores\.\pcie switch\(sch_1):\enet_duplex/prog49\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!TMS_CN!@\pci11414_kevin flores\.\pcie switch\(sch_1):tms_cn!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_RX_L3_P0_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_rx_l3_p0_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!ENET_MDIO!@\pci11414_kevin flores\.\pcie switch\(sch_1):enet_mdio!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!EECS_L!@\pci11414_kevin flores\.\pcie switch\(sch_1):eecs_l!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!CHIPMODE[1]!@\pci11414_kevin flores\.\pcie switch\(sch_1):\chipmode[1]\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!12V_PCIE!@\pci11414_kevin flores\.\pcie switch\(sch_1):\12v_pcie\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_RX_L3_P0_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_rx_l3_p0_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!ENET_MDC!@\pci11414_kevin flores\.\pcie switch\(sch_1):enet_mdc!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LINKSTS[6]!@\pci11414_kevin flores\.\pcie switch\(sch_1):\linksts[6]\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!CHIPMODE[0]!@\pci11414_kevin flores\.\pcie switch\(sch_1):\chipmode[0]\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_TX_L3_P0_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_tx_l3_p0_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG34_SMBUS_CTLR_ALERT_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):prog34_smbus_ctlr_alert_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LINKSTS[1]!@\pci11414_kevin flores\.\pcie switch\(sch_1):\linksts[1]\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!CKMODE!@\pci11414_kevin flores\.\pcie switch\(sch_1):ckmode!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_TX_L3_P0_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_tx_l3_p0_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG33_SMBUS_CTLR_SDA!@\pci11414_kevin flores\.\pcie switch\(sch_1):prog33_smbus_ctlr_sda!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!CLKBUF_CMOS_EN_L!@\pci11414_kevin flores\.\pcie switch\(sch_1):clkbuf_cmos_en_l!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_RX_L2_P0_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_rx_l2_p0_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG32_SMBUS_CTLR_SCL!@\pci11414_kevin flores\.\pcie switch\(sch_1):prog32_smbus_ctlr_scl!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_RX_L2_P0_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_rx_l2_p0_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG31_VAUX_DET!@\pci11414_kevin flores\.\pcie switch\(sch_1):prog31_vaux_det!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LINKSTS[7]!@\pci11414_kevin flores\.\pcie switch\(sch_1):\linksts[7]\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_TX_L2_P0_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_tx_l2_p0_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_WAKE_P0_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_wake_p0_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SDA_I2C_18!@\pci11414_kevin flores\.\pcie switch\(sch_1):sda_i2c_18!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_TX_L2_P0_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_tx_l2_p0_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_CLKREQ0_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_clkreq0_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LINKSTS[5]!@\pci11414_kevin flores\.\pcie switch\(sch_1):\linksts[5]\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_RX_L1_P0_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_rx_l1_p0_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG24_UART3_CTS_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):prog24_uart3_cts_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
